187	0.267822	0.265991	0.234131	0.232056	
188	0.282715	0.273804	0.21814	0.225342	
189	0.27417	0.275269	0.225342	0.22522	
190	0.262695	0.266479	0.237183	0.233643	
191	0.271729	0.270874	0.226807	0.230591	
192	0.309448	0.18457	0.315063	0.190918	
193	0.270142	0.194702	0.294067	0.241089	
194	0.239014	0.239746	0.262451	0.258789	
195	0.234131	0.23645	0.258667	0.270752	
196	0.22168	0.216187	0.279907	0.282227	
197	0.229126	0.23584	0.270508	0.264526	
198	0.225586	0.232422	0.2677	0.274292	
199	0.231079	0.237061	0.274658	0.257202	
200	0.247925	0.246704	0.253662	0.251709	
201	0.22876	0.241821	0.265869	0.26355	
202	0.244385	0.247925	0.252075	0.255615	
203	0.236938	0.237671	0.268921	0.25647	
204	0.216064	0.219604	0.27832	0.286011	
205	0.234741	0.234375	0.272461	0.258423	
206	0.240601	0.225342	0.263184	0.270874	
207	0.231689	0.233887	0.267212	0.267212	
208	0.255249	0.197754	0.302856	0.244141	
209	0.246704	0.209839	0.281372	0.262085	
210	0.227905	0.236206	0.273682	0.262207	
211	0.226929	0.236938	0.270508	0.265625	
212	0.214111	0.221436	0.277466	0.286987	
213	0.221069	0.230225	0.280273	0.268433	
214	0.224121	0.230347	0.268921	0.276611	
215	0.233032	0.229614	0.269165	0.268188	
216	0.226807	0.224976	0.274292	0.273926	
217	0.22583	0.219482	0.276245	0.278442	
218	0.236206	0.23645	0.268188	0.259155	
219	0.230225	0.237793	0.265747	0.266235	
220	0.218506	0.22168	0.280762	0.279053	
221	0.225586	0.218872	0.284424	0.271118	
222	0.231201	0.232666	0.271118	0.265015	
223	0.235596	0.229736	0.266602	0.268066	
224	0.277832	0.19104	0.31897	0.212158	
225	0.264893	0.209961	0.286987	0.238159	
226	0.241577	0.237671	0.261475	0.259277	
227	0.238403	0.243286	0.255737	0.262573	
228	0.228271	0.225098	0.267944	0.278687	
229	0.232666	0.234375	0.268188	0.264771	
230	0.236572	0.238525	0.25769	0.267212	
231	0.241211	0.232178	0.257568	0.269043	
232	0.26123	0.210815	0.282227	0.245728	
233	0.236694	0.227295	0.273682	0.262329	
234	0.236816	0.244141	0.252319	0.266724	
235	0.237061	0.235229	0.267944	0.259766	
236	0.220215	0.226807	0.27478	0.278198	
237	0.241577	0.226318	0.274292	0.257812	
238	0.235352	0.238525	0.268433	0.25769	
239	0.226562	0.240967	0.265747	0.266724	
240	0.24646	0.209595	0.290405	0.25354	
241	0.234009	0.208374	0.293091	0.264526	
242	0.234619	0.237549	0.264404	0.263428	
243	0.229736	0.239868	0.260498	0.269897	
244	0.234985	0.215454	0.273438	0.276123	
245	0.227539	0.235474	0.274292	0.262695	
246	0.22937	0.231323	0.269531	0.269775	
247	0.238037	0.242554	0.259644	0.259766	
248	0.237793	0.216797	0.281128	0.264282	
249	0.230713	0.223633	0.279175	0.266479	
250	0.229004	0.233521	0.266846	0.27063	
251	0.234009	0.232788	0.263306	0.269897	
252	0.227905	0.222412	0.277588	0.272095	
253	0.224976	0.236816	0.266113	0.272095	
254	0.228882	0.238037	0.273071	0.26001	
255	0.244263	0.231079	0.264648	0.26001	
256	0.250732	0.241333	0.256958	0.250977	
257	0.252319	0.25354	0.244507	0.249634	
258	0.251953	0.255493	0.24585	0.246704	
259	0.240845	0.251831	0.253906	0.253418	
260	0.246582	0.248047	0.250244	0.255127	
261	0.246338	0.261108	0.243042	0.249512	
262	0.253418	0.253784	0.24939	0.243408	
263	0.247192	0.251953	0.245728	0.255127	
264	0.255371	0.25	0.259521	0.235107	
265	0.25769	0.248047	0.247559	0.246704	
266	0.244507	0.249756	0.254761	0.250977	
267	0.248047	0.249023	0.256348	0.246582	
268	0.245728	0.254517	0.246704	0.253052	
269	0.250122	0.249268	0.252319	0.248291	
270	0.253784	0.243164	0.252441	0.25061	
271	0.249146	0.25354	0.240723	0.256592	
272	0.256714	0.252075	0.246338	0.244873	
273	0.259033	0.251221	0.242065	0.247681	
274	0.258423	0.242065	0.246094	0.253418	
275	0.250122	0.252686	0.251831	0.245361	
276	0.25293	0.252075	0.247314	0.247681	
277	0.245361	0.256348	0.247681	0.25061	
278	0.253784	0.248535	0.255737	0.241943	
279	0.246216	0.255737	0.244629	0.253418	
280	0.25354	0.248535	0.250977	0.246948	
281	0.248901	0.248291	0.258057	0.244751	
282	0.256958	0.244629	0.249268	0.249146	
283	0.259277	0.243042	0.251343	0.246338	
284	0.251831	0.243286	0.248413	0.25647	
285	0.250854	0.254517	0.250244	0.244385	
286	0.254028	0.248291	0.253662	0.244019	
287	0.248169	0.246948	0.256226	0.248657	
288	0.254517	0.249634	0.246948	0.248901	
289	0.247681	0.249756	0.255493	0.24707	
290	0.258057	0.252319	0.240234	0.24939	
291	0.255737	0.248291	0.25061	0.245361	
292	0.252319	0.253784	0.242432	0.251465	
293	0.258423	0.254639	0.242676	0.244263	
294	0.25354	0.244263	0.253418	0.248779	
295	0.24646	0.24707	0.254028	0.252441	
296	0.249878	0.260742	0.240967	0.248413	
297	0.247803	0.264404	0.244263	0.24353	
298	0.239258	0.256592	0.245605	0.258545	
299	0.255005	0.245361	0.244385	0.255249	
300	0.248047	0.255737	0.256958	0.239258	
301	0.254272	0.244385	0.249023	0.252319	
302	0.245972	0.250366	0.260498	0.243164	
303	0.250977	0.249023	0.253784	0.246216	
304	0.249878	0.247437	0.246704	0.255981	
305	0.245239	0.254028	0.249268	0.251465	
306	0.250732	0.247192	0.252686	0.24939	
307	0.249146	0.254517	0.244385	0.251953	
308	0.250488	0.255005	0.240112	0.254395	
309	0.261719	0.255859	0.247314	0.235107	
310	0.248901	0.247925	0.253296	0.249878	
311	0.249512	0.244995	0.255493	0.25	
312	0.247192	0.250122	0.25415	0.248535	
313	0.244629	0.25708	0.244263	0.254028	
314	0.248901	0.25293	0.250366	0.247803	
315	0.255615	0.244629	0.25	0.249756	
316	0.254761	0.252808	0.249268	0.243164	
317	0.255859	0.248169	0.252441	0.24353	
318	0.254395	0.251587	0.249268	0.244751	
319	0.248291	0.253296	0.252808	0.245605	
320	0.256592	0.246948	0.24939	0.24707	
321	0.248779	0.25415	0.242798	0.254272	
322	0.250732	0.254395	0.25	0.244873	
323	0.244385	0.254395	0.247314	0.253906	
324	0.251709	0.249756	0.249146	0.24939	
325	0.245972	0.252197	0.248657	0.253174	
326	0.250732	0.249512	0.252563	0.247192	
327	0.248169	0.250854	0.252197	0.248779	
328	0.246216	0.255859	0.248047	0.249878	
329	0.251709	0.248047	0.248901	0.251343	
330	0.244141	0.249023	0.254272	0.252563	
331	0.245605	0.254517	0.248779	0.251099	
332	0.246704	0.252075	0.248657	0.252563	
333	0.248657	0.254883	0.244019	0.252441	
334	0.238281	0.255249	0.259766	0.246704	
335	0.251465	0.250854	0.253784	0.243896	
336	0.248779	0.244751	0.252686	0.253784	
337	0.248169	0.241089	0.257324	0.253418	
338	0.257202	0.240601	0.254883	0.247314	
339	0.246216	0.248535	0.252441	0.252808	
340	0.244873	0.251221	0.251709	0.252197	
341	0.246094	0.260376	0.249146	0.244385	
342	0.252197	0.247925	0.248169	0.251709	
343	0.243408	0.24939	0.257202	0.25	
344	0.256348	0.247437	0.250732	0.245483	
345	0.248413	0.258545	0.24353	0.249512	
346	0.254028	0.242676	0.248047	0.255249	
347	0.252686	0.243042	0.25647	0.247803	
348	0.24585	0.253784	0.24939	0.250977	
349	0.245972	0.25769	0.243652	0.252686	
350	0.248535	0.246826	0.245972	0.258667	
351	0.241577	0.248779	0.254639	0.255005	
352	0.244385	0.251831	0.251709	0.252075	
353	0.259888	0.247681	0.247314	0.245117	
354	0.250366	0.248901	0.253052	0.247681	
355	0.247192	0.250854	0.252319	0.249634	
356	0.242554	0.248413	0.250366	0.258667	
357	0.254517	0.251709	0.256348	0.237427	
358	0.262573	0.241943	0.247559	0.247925	
359	0.250366	0.250488	0.243164	0.255981	
360	0.254761	0.249512	0.251221	0.244507	
361	0.255859	0.25293	0.24292	0.248291	
362	0.249634	0.25647	0.253174	0.240723	
363	0.251099	0.256226	0.249146	0.24353	
364	0.250732	0.253418	0.24939	0.24646	
365	0.248413	0.251587	0.24707	0.25293	
366	0.246338	0.244507	0.254272	0.254883	
367	0.25293	0.249268	0.250366	0.247437	
368	0.247925	0.262817	0.247314	0.241943	
369	0.258179	0.245728	0.247437	0.248657	
370	0.245117	0.248657	0.250977	0.255249	
371	0.257568	0.247314	0.257568	0.237549	
372	0.254761	0.250732	0.24292	0.251587	
373	0.24939	0.257812	0.24646	0.246338	
374	0.245117	0.243652	0.253296	0.257935	
375	0.245361	0.248169	0.253052	0.253418	
376	0.258911	0.253418	0.23877	0.248901	
377	0.257324	0.245239	0.253052	0.244385	
378	0.252319	0.252319	0.250854	0.244507	
379	0.248779	0.243896	0.254761	0.252563	
380	0.261108	0.249023	0.250732	0.239136	
381	0.255249	0.25647	0.245728	0.242554	
382	0.234741	0.251709	0.25647	0.25708	
383	0.247559	0.247681	0.252563	0.252197	
384	0.35376	0.207031	0.276978	0.162231	
385	0.299072	0.228149	0.269287	0.203491	
386	0.237061	0.239258	0.262085	0.261597	
387	0.244263	0.247437	0.254395	0.253906	
388	0.244507	0.255127	0.247192	0.253174	
389	0.260254	0.267456	0.232056	0.240234	
390	0.259399	0.249023	0.247437	0.244141	
391	0.236084	0.25293	0.258179	0.252808	
392	0.275635	0.281006	0.223999	0.21936	
393	0.27124	0.26123	0.236328	0.231201	
394	0.235107	0.239502	0.260132	0.265259	
395	0.242188	0.236938	0.254883	0.265991	
396	0.254028	0.255859	0.248413	0.241699	
397	0.267578	0.266235	0.245728	0.220459	
398	0.239746	0.258423	0.248535	0.253296	
399	0.239014	0.243408	0.254761	0.262817	
400	0.291626	0.224243	0.271484	0.212646	
401	0.269409	0.243164	0.259033	0.228394	
402	0.243042	0.242065	0.259644	0.255249	
403	0.251953	0.243408	0.248779	0.255859	
404	0.240723	0.266113	0.241577	0.251587	
405	0.256958	0.255005	0.244141	0.243896	
406	0.255005	0.24707	0.248413	0.249512	
407	0.244629	0.253784	0.256714	0.244873	
408	0.255371	0.256104	0.244263	0.244263	
409	0.245972	0.251709	0.252563	0.249756	
410	0.246948	0.250854	0.25	0.252197	
411	0.253174	0.248413	0.246216	0.252197	
412	0.246582	0.247925	0.250732	0.254761	
413	0.254272	0.258911	0.236938	0.249878	
414	0.249023	0.250854	0.242432	0.25769	
415	0.244141	0.25708	0.248169	0.25061	
416	0.317139	0.209473	0.283936	0.189453	
417	0.287598	0.22644	0.268188	0.217773	
418	0.249512	0.245239	0.255127	0.250122	
419	0.256592	0.245728	0.252319	0.245361	
420	0.246948	0.255371	0.245117	0.252563	
421	0.25	0.255371	0.24939	0.245239	
422	0.251831	0.253784	0.245605	0.248779	
423	0.241943	0.257812	0.25293	0.247314	
424	0.275757	0.248047	0.254639	0.221558	
425	0.263672	0.24585	0.251221	0.239258	
426	0.249268	0.249634	0.253296	0.247803	
427	0.246582	0.250366	0.254028	0.249023	
428	0.244385	0.251099	0.241455	0.263062	
429	0.256226	0.253174	0.239136	0.251465	
430	0.250366	0.258301	0.242065	0.249268	
431	0.242798	0.251709	0.252563	0.25293	
432	0.27832	0.234497	0.259033	0.228149	
433	0.272827	0.235352	0.258423	0.233398	
434	0.241943	0.249878	0.253906	0.254272	
435	0.247437	0.25061	0.251953	0.25	
436	0.258789	0.252686	0.249146	0.23938	
437	0.24939	0.252686	0.250488	0.247437	
438	0.257812	0.244019	0.24939	0.248779	
439	0.249634	0.249634	0.252441	0.248291	
440	0.261108	0.250854	0.255493	0.232544	
441	0.251587	0.254395	0.253174	0.240845	
442	0.248291	0.249634	0.256592	0.245483	
443	0.249756	0.25	0.247559	0.252686	
444	0.251221	0.249268	0.251099	0.248413	
445	0.25	0.256592	0.249146	0.244263	
446	0.248901	0.254761	0.241211	0.255127	
447	0.262451	0.246826	0.242676	0.248047	
448	0.348022	0.212158	0.269531	0.170288	
449	0.296265	0.236694	0.257446	0.209595	
450	0.24353	0.237061	0.264038	0.255371	
451	0.249146	0.246704	0.255493	0.248657	
452	0.258057	0.25	0.245972	0.245972	
453	0.266846	0.266846	0.227051	0.239258	
454	0.239746	0.25293	0.248169	0.259155	
455	0.241455	0.248413	0.257812	0.252319	
456	0.278809	0.287354	0.216309	0.217529	
457	0.263184	0.268188	0.238892	0.229736	
458	0.231934	0.241089	0.263428	0.26355	
459	0.234863	0.25354	0.257935	0.253662	
460	0.254761	0.24646	0.24707	0.251709	
461	0.266357	0.271606	0.227295	0.234741	
462	0.251587	0.251587	0.250854	0.245972	
463	0.253174	0.236816	0.260864	0.249146	
464	0.288208	0.222656	0.28064	0.208496	
465	0.269043	0.244019	0.264404	0.222534	
466	0.23645	0.247925	0.257446	0.258179	
467	0.254639	0.250122	0.241455	0.253784	
468	0.245117	0.253784	0.241455	0.259644	
469	0.250366	0.253052	0.249756	0.246826	
470	0.252563	0.251709	0.248779	0.246948	
471	0.242798	0.257324	0.252075	0.247803	
472	0.253052	0.261841	0.244751	0.240356	
473	0.25354	0.247803	0.249878	0.248779	
474	0.247681	0.242554	0.255127	0.254639	
475	0.256226	0.240601	0.247437	0.255737	
476	0.247803	0.249023	0.253906	0.249268	
477	0.247314	0.258057	0.244995	0.249634	
478	0.255127	0.247681	0.250244	0.246948	
479	0.250366	0.249878	0.248413	0.251343	
480	0.304199	0.213135	0.285889	0.196777	
481	0.283447	0.226318	0.266846	0.223389	
482	0.252563	0.243286	0.250977	0.253174	
483	0.251465	0.240845	0.253906	0.253784	
484	0.243896	0.246826	0.254883	0.254395	
485	0.264282	0.245728	0.247437	0.242554	
486	0.257202	0.249146	0.249756	0.243896	
487	0.249023	0.246582	0.251709	0.252686	
488	0.280273	0.237305	0.260132	0.22229	
489	0.262329	0.246704	0.245972	0.244995	
490	0.242065	0.252197	0.250122	0.255615	
491	0.242554	0.251099	0.247925	0.258423	
492	0.24939	0.241455	0.250244	0.258911	
493	0.258545	0.257324	0.238647	0.245483	
494	0.243774	0.24939	0.248291	0.258545	
495	0.246216	0.251953	0.250732	0.251099	
496	0.273438	0.241943	0.263672	0.220947	
497	0.25647	0.237305	0.265991	0.240234	
498	0.24353	0.245483	0.25293	0.258057	
499	0.248657	0.253296	0.237915	0.260132	
500	0.248169	0.247314	0.250732	0.253784	
501	0.243896	0.257202	0.251221	0.247681	
502	0.25061	0.239624	0.256348	0.253418	
503	0.252441	0.250244	0.245361	0.251953	
504	0.264526	0.245483	0.254517	0.235474	
505	0.254883	0.242554	0.255249	0.247314	
506	0.24646	0.253662	0.250732	0.249146	
507	0.252563	0.241821	0.256836	0.248779	
508	0.25354	0.244385	0.252319	0.249756	
509	0.253174	0.253662	0.25415	0.239014	
510	0.242798	0.248779	0.256348	0.252075	
511	0.259033	0.249512	0.247559	0.243896	
512	0.469604	0.2854	0.155396	0.0895996	
513	0.392334	0.296631	0.168335	0.1427	
514	0.320557	0.300171	0.192139	0.187134	
515	0.296265	0.296143	0.205933	0.20166	
516	0.30835	0.318115	0.186035	0.1875	
517	0.343872	0.345215	0.157837	0.153076	
518	0.28894	0.290894	0.207153	0.213013	
519	0.303345	0.29248	0.196167	0.208008	
520	0.374756	0.364136	0.128052	0.133057	
521	0.33667	0.351318	0.158569	0.153442	
522	0.302856	0.310791	0.197754	0.188599	
523	0.297974	0.295898	0.204346	0.201782	
524	0.312866	0.315674	0.189087	0.182373	
525	0.345337	0.345947	0.155396	0.15332	
526	0.291138	0.291016	0.207886	0.209961	
527	0.308594	0.296997	0.199219	0.19519	
528	0.346436	0.276001	0.206421	0.171143	
529	0.336548	0.30542	0.193848	0.164185	
530	0.288208	0.293945	0.209351	0.208496	
531	0.286865	0.29187	0.211304	0.209961	
532	0.305542	0.311035	0.192871	0.190552	
533	0.321777	0.319702	0.176636	0.181885	
534	0.294678	0.287109	0.208862	0.209351	
535	0.287598	0.291748	0.208252	0.212402	
536	0.312622	0.313477	0.179321	0.19458	
537	0.31604	0.326294	0.177979	0.179688	
538	0.290405	0.291138	0.208008	0.210449	
539	0.289673	0.29895	0.202271	0.209106	
540	0.316162	0.308838	0.186523	0.188477	
541	0.320435	0.311646	0.184448	0.183472	
542	0.286133	0.287231	0.212891	0.213745	
543	0.288452	0.295654	0.206055	0.209839	
544	0.390259	0.260742	0.207764	0.141235	
545	0.337524	0.281372	0.208496	0.172607	
546	0.297241	0.290405	0.207642	0.204712	
547	0.282227	0.281616	0.211182	0.224976	
548	0.296997	0.300781	0.196655	0.205566	
549	0.309814	0.316162	0.191406	0.182617	
550	0.284668	0.278687	0.217896	0.21875	
551	0.286499	0.283691	0.21582	0.213989	
552	0.358521	0.288208	0.186279	0.166992	
553	0.322876	0.294312	0.199951	0.182861	
554	0.284546	0.297119	0.212158	0.206177	
555	0.287476	0.293823	0.208984	0.209717	
556	0.306274	0.290161	0.199951	0.203613	
557	0.310303	0.318359	0.18811	0.183228	
558	0.285156	0.281616	0.220703	0.212524	
559	0.279053	0.282959	0.217651	0.220337	
560	0.329712	0.273926	0.212158	0.184204	
561	0.314941	0.290894	0.193604	0.200562	
562	0.281738	0.276367	0.223999	0.217896	
563	0.286743	0.279053	0.215576	0.218628	
564	0.299927	0.299561	0.202271	0.198242	
565	0.299438	0.304443	0.203979	0.192139	
566	0.293945	0.271484	0.220093	0.214478	
567	0.28186	0.282715	0.222412	0.213013	
568	0.315063	0.290405	0.204834	0.189697	
569	0.306152	0.310425	0.193604	0.189819	
570	0.278931	0.282349	0.221069	0.217651	
571	0.281738	0.282471	0.218262	0.217529	
572	0.311646	0.297974	0.191772	0.198608	
573	0.297485	0.29541	0.204956	0.202148	
574	0.279907	0.284546	0.218628	0.216919	
575	0.283813	0.281616	0.21228	0.22229	
576	0.466064	0.281006	0.157471	0.095459	
577	0.391235	0.293701	0.169312	0.145752	
578	0.312256	0.313843	0.187866	0.186035	
579	0.302856	0.305664	0.196655	0.194824	
580	0.31543	0.311035	0.179688	0.193848	
581	0.330688	0.347656	0.162231	0.159424	
582	0.28894	0.288452	0.214478	0.20813	
583	0.298584	0.297119	0.204468	0.199829	
584	0.380127	0.377563	0.124512	0.117798	
585	0.349243	0.341309	0.155396	0.154053	
586	0.311401	0.3125	0.194702	0.181396	
587	0.30603	0.295044	0.205078	0.193848	
588	0.318115	0.30542	0.18457	0.191895	
589	0.339478	0.345215	0.15686	0.158447	
590	0.296021	0.291016	0.197632	0.215332	
591	0.300293	0.302734	0.19458	0.202393	
592	0.373047	0.283203	0.19812	0.14563	
593	0.342529	0.291992	0.195068	0.17041	
594	0.278076	0.30481	0.213501	0.203613	
595	0.286987	0.294434	0.204956	0.213623	
596	0.315063	0.314453	0.179688	0.190796	
597	0.318115	0.315063	0.187378	0.179443	
598	0.291992	0.283447	0.211426	0.213135	
599	0.295776	0.286377	0.215576	0.202271	
600	0.33313	0.325073	0.166626	0.175171	
601	0.312622	0.319824	0.186401	0.181152	
602	0.290649	0.291626	0.213745	0.203979	
603	0.283569	0.290527	0.20874	0.217163	
604	0.313232	0.308716	0.189697	0.188354	
605	0.311401	0.324463	0.181641	0.182495	
606	0.286865	0.286499	0.217285	0.209351	
607	0.291504	0.286987	0.212769	0.20874	
608	0.385132	0.262207	0.207275	0.145386	
